0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.28051302,0.6488121,-0.09449221,-0.71373665,0.6269989,-0.8330097,-0.20062521,0.6363418,-0.30479327,-0.7889668,0.63562864,0.30156368,-0.4154998,0.03732428,0.3365717,-0.074625015,-0.34205034,-0.43341768,0.22640035,-0.6542789,0.82656807,0.1747626,0.3424058,-0.78173196,0.12868918,-0.113258734,0.029747114,-0.58454,-0.30660355,0.12506999,0.92229867,-0.34097135,0.11974707,-0.0033722818,0.90367264,0.38038754,-0.90303594,0.35840577,-0.6400743,0.008563623,-0.59841657,0.10585964,-0.6881428,0.5244029,-0.1687906,0.007880479,0.26826626,-0.6986797,-0.48900437,-0.7544085,0.44337636,0.7143012,0.12184784,0.78184223,-0.19502975,0.60751504,0.72448915,0.5257667,0.15309416,0.64925516,-0.27600765,0.2089896,0.8136854,0.16591512,0.40210074,0.07657468,-0.9758323,-0.28725073,0.055163056,0.56944376,0.17579868,0.52671975,-0.019049868,0.21214567,0.34553462,-0.45753348,-0.2642659,-0.45252383,-0.80902433,0.39814657,-0.046930313,0.87730414,0.21591283,0.7778103,-0.17805398,0.11241689,0.6096942,0.46266115,0.09427711,0.62150365,-0.03368303,0.8949598,0.36127234,-0.86520743,-0.71565557,-0.9505645,-0.78431904,0.6114241,-0.19246519,0.4070362
0.16351141,-0.7621044,0.5761721,0.7702864,0.01443781,-0.030217394,-0.47509935,-0.3965142,-0.2853793,0.4829762,0.28908557,-0.26129946,0.64924365,-0.94474614,-0.06569967,0.40485328,0.730029,-0.75930274,0.6668433,-0.30348206,-0.8755454,0.5920712,0.10136582,0.16408786,0.54126984,-0.79730964,0.61426544,0.049271733,0.59092396,-0.007065758,-0.79079854,-0.45652664,0.94625,0.042108893,0.5612474,0.39742225,0.8403439,0.27892894,0.58541054,-0.674898,0.31231737,0.18860318,-0.7429615,0.8607104,-0.42840397,0.62623405,-0.516114,0.59226596,-0.01974821,0.6958998,-0.06742135,-0.14184162,0.5484182,-0.024193302,-0.33522272,0.84831977,-0.563094,-0.5908817,-0.22363402,0.8073527,-0.99300003,-0.49438107,0.45596337,0.3360092,-0.6264312,-0.3638879,-0.3109398,-0.9680026,0.10564402,0.53103274,0.45741433,-0.87159896,-0.76343226,0.43359584,0.2982334,0.590241,-0.24328902,-0.9004581,-0.9713272,0.5892152,-0.955161,-0.2910304,0.8127556,0.70860827,0.34309363,0.717602,0.5272508,-0.2311571,0.74647987,-0.53299034,0.430645,0.83753264,-0.4720266,-0.08668125,-0.7317786,0.8194358,0.5361462,-0.21732032,-0.30418172,-0.46012998
0.92435247,-0.33136114,0.928947,-0.6381755,0.28153336,-0.006121844,0.3452224,0.93977934,0.5115246,-0.15954435,-0.5681331,-0.04037425,0.29086894,0.01827158,-0.842088,-0.7282015,0.26875103,0.690924,-0.5724447,-0.433903,-0.6948,-0.47449994,0.054904595,-0.75437045,0.596377,0.019234568,0.1580783,0.71497047,-0.16407147,0.47601217,0.97956085,-0.6848672,-0.80243635,-0.25934175,-0.16366921,0.3092212,0.43418235,-0.06640971,0.96695745,-0.81234896,-0.576223,0.31622028,-0.27975455,-0.6820545,0.6397123,-0.1862149,-0.096835345,0.20762935,-0.9546939,-0.44751513,0.61240906,0.760125,0.5001897,0.35899395,-0.06735146,0.9665803,-0.70133305,0.17332673,-0.18198907,0.5562944,-0.6066661,-0.64676315,0.68961746,-0.9756517,-0.766925,-0.9037077,-0.046628565,0.06201364,0.41733915,0.93882626,0.44135487,-0.27374685,0.19116081,-0.17630674,0.17240383,0.9995788,0.84719354,0.8355492,-0.8394054,-0.105804205,-0.8698457,0.5454,-0.576453,-0.49362925,-0.47721064,0.2490978,0.9058637,-0.6833452,-0.9515294,-0.008612499,-0.31076536,0.89563644,-0.73703957,-0.6398335,-0.16542256,0.39932615,0.23308277,0.55963105,-0.3171265,0.21138631
-0.005236715,0.3787098,0.6132289,0.9331473,0.90249085,-0.47030997,0.46885735,-0.8931602,0.40258265,0.36852562,-0.078496784,0.8468694,0.2827779,-0.56333506,-0.36180532,0.55213565,0.86433536,0.6746683,0.6296205,0.71396863,-0.81017077,-0.26818657,-0.18316731,0.032919273,-0.8440768,-0.6308019,-0.87991416,0.60963935,0.2378849,-0.8118665,-0.5332105,-0.11239767,0.45556003,-0.37126982,0.9616173,-0.6252347,-0.32325998,0.7396508,-0.869982,-0.050168782,0.81556296,-0.93594366,0.34103388,0.07189833,0.22946835,-0.48222828,0.9969472,0.46935058,0.97226924,0.25951183,-0.87454283,0.28006858,-0.94308877,-0.2525624,-0.70541704,-0.6268236,-0.6802696,-0.20969108,0.41007525,-0.67322445,-0.9852683,-0.68094647,-0.03104493,0.5162532,-0.66037595,0.91707027,0.8603766,0.93620205,0.98280346,0.42977816,0.23173824,-0.26597813,-0.9929677,0.03483519,0.8723461,0.51869,0.7008118,0.053740293,0.97496474,-0.47425655,0.58951074,-0.8912331,0.6465354,-0.8967657,-0.36346242,0.9434324,0.4289884,-0.84906244,-0.0914105,-0.5478538,0.19587591,-0.017996058,0.49382752,-0.14427625,0.9052289,-0.98921394,-0.90162003,0.8420897,0.407036,-0.9595492
0.3578415,0.53691244,-0.014279708,-0.15817821,-0.4747939,0.31811303,0.6819499,-0.9114801,-0.07195629,-0.21881223,0.8670243,-0.05611576,-0.023151636,0.41301972,-0.5227518,0.718529,-0.52640235,0.7779125,-0.5987743,0.99952334,-0.5288187,-0.26587045,0.97694224,0.83147055,0.3030842,-0.22234894,0.5066562,0.09406552,0.1019378,-0.4574443,-0.82949126,-0.43717742,0.082802325,0.35373306,0.564458,-0.89629585,-0.4571036,0.8624103,-0.9858042,0.67836887,0.94857687,0.33962333,0.77175385,0.36570555,0.16577944,-0.7808342,-0.5770384,0.89136547,-0.84893656,-0.8116727,0.6304913,0.5908931,0.014829859,0.6212028,0.942649,-0.024608001,-0.90929085,-0.679048,0.5087984,0.5216297,-0.8596044,-0.88374937,-0.8044404,0.16527936,0.902093,-0.21893308,0.18602893,-0.09656273,0.9099669,0.8563662,-0.2577968,-0.7767916,0.643824,-0.3078921,-0.14738001,-0.93632233,-0.5188112,0.49767202,0.8559633,0.99090344,0.19282654,-0.32831714,-0.6377814,0.70648485,-0.046878234,0.7289099,0.5226686,0.87422794,0.24373114,-0.016584173,0.006782785,-0.3040476,-0.7083808,-0.3969678,-0.16010486,0.5918885,0.5424834,-0.6236615,-0.9537858,0.8145296
0.13432182,0.13960913,-0.8539864,0.2296041,-0.18030658,0.3223667,0.50220037,-0.8488202,-0.9536433,-0.7640897,-0.9319854,-0.5972477,0.16567126,0.17270707,0.8563126,-0.98278165,-0.17056666,-0.86255765,0.07960081,0.36091334,-0.04834652,-0.9851284,0.9619308,-0.4470706,-0.21079138,-0.8333311,-0.57554984,0.20373568,-0.73602617,-0.29860878,-0.029428154,-0.21884605,-0.98682,0.53190535,0.35468197,0.47722405,0.2538342,-0.5244721,0.15844226,-0.13074234,-0.27065313,-0.015181154,-0.8644479,0.11716664,-0.16211547,-0.59486496,0.2636606,-0.082287416,0.043287054,0.20499244,-0.72966456,0.9868085,0.910672,-0.6710026,0.5065573,0.96997744,0.49123234,0.7294438,0.19555114,-0.08924864,-0.0060465187,0.8599662,0.29433674,0.84083205,-0.22388741,-0.59444344,0.9701753,0.49616998,0.7747089,0.66309416,-0.38519502,-0.14343001,-0.51394105,0.06873146,-0.4632244,0.43998444,-0.04468605,0.7342076,-0.100657344,0.8649724,-0.43405688,0.87490314,-0.35005584,-0.26215985,0.020996109,-0.24535857,0.57873493,0.2812847,0.47006512,0.13580166,0.86971307,-0.8765465,0.38446134,-0.018563047,0.48427528,0.9391988,0.06852783,-0.020857602,-0.21361277,0.5079389
-0.2542825,0.011202693,0.8212509,-0.46203613,0.9927819,0.63538635,-0.39002156,-0.9267868,0.4272095,0.88428146,-0.34777284,-0.74995005,0.39098865,0.9088645,0.5429902,-0.6472776,0.94735646,0.65685874,-0.2503258,0.6541898,-0.1965189,0.42700565,0.96794254,-0.6625959,0.84019953,-0.2792044,-0.15948735,-0.3535074,0.8037976,0.22463955,-0.49275267,-0.56157243,0.09550735,0.71936613,0.35840923,-0.16198456,0.92349416,0.8643455,0.52148575,-0.73748934,-0.25193357,-0.59699714,-0.0071892887,0.30405676,0.9738266,-0.7846117,0.15724972,-0.8707378,-0.33343807,-0.55287623,0.2823401,-0.80568206,-0.11961736,-0.27455652,-0.64403605,-0.42051196,-0.0073242188,-0.20619318,0.5262608,-0.6207311,0.47321117,-0.65854704,0.64763343,0.0062366575,0.2213198,-0.9496243,0.73851115,-0.11162661,0.31019694,0.29071414,-0.18402949,0.6051353,-0.7091788,0.5631357,-0.21279454,-0.3607495,-0.21896325,-0.40249717,-0.82871985,-0.61399794,-0.13872407,0.9798891,0.8726529,0.69466865,-0.6374568,-0.39550054,0.42334253,-0.8657133,-0.113099664,0.6380496,0.3691029,0.31264657,0.7014946,0.34307772,-0.6475225,0.9914363,-0.6574354,0.085519776,-0.4380062,-0.8305049
-0.90953505,0.24100147,0.7814338,-0.12691662,-0.30731216,0.86615497,-0.9282559,0.35102463,-0.112774596,0.6088749,-0.8963568,0.2392824,0.39103216,-0.36458516,0.5331015,0.2607643,-0.9068731,-0.36253726,0.2853275,0.3174687,-0.08204505,0.64798003,0.7724988,0.31149334,-0.0731381,0.94410604,0.8941389,-0.0020692497,-0.8720709,0.9465971,-0.5383605,0.09662211,0.90026623,0.14636159,-0.109417886,-0.6616059,0.50978357,0.89630866,-0.049524307,0.6528384,0.4824621,-0.49466503,-0.030119568,-0.54373705,0.16432002,-0.19505106,0.9145182,0.20338081,-0.8887652,-0.24728164,0.00014208257,-0.18488564,0.96790695,-0.49318758,0.08925274,-0.6113726,0.64738876,-0.8015593,-0.04576519,-0.5253893,-0.4714749,0.9826929,-0.14105901,-0.1645118,-0.31872824,0.6581291,0.3403685,-0.05129777,-0.6923448,0.4168964,0.79462296,-0.8619101,0.8194289,0.3100044,0.67016786,-0.5103587,0.9851677,0.3615538,0.38338995,-0.15368618,0.34622753,0.43559992,-0.9271742,-0.88626003,-0.96484435,-0.039296523,0.8351811,0.9735554,-0.7866843,0.55394256,0.27624214,-0.8822837,-0.15686229,0.75964385,-0.1670172,-0.30155456,-0.6697879,-0.19009963,0.75547105,0.017619282
0.4763288,0.70237255,-0.46061456,0.832454,-0.91163373,-0.035453066,-0.1690618,-0.68068683,0.3202554,-0.9870137,-0.88049924,0.74143475,-0.93843126,-0.55561376,-0.57086277,-0.48806787,-0.53491044,0.6965143,-0.7594633,0.7751689,0.60740167,0.23178384,0.38776523,0.18594109,0.8162028,0.26570296,-0.9957397,-0.7277324,-0.86787236,-0.20735286,-0.21944262,0.7178948,0.20140626,-0.7139951,0.5166533,0.16856775,0.42265677,-0.5206132,0.9105641,0.48265868,0.42950714,-0.64361274,-0.8574855,-0.6664754,0.36330587,-0.8010106,-0.4799322,0.763387,-0.52427506,-0.61883557,0.66768086,0.2694211,-0.511765,0.8317209,-0.2065146,0.23094952,0.5801421,0.8228203,-0.26634216,-0.36429667,0.18238321,-0.24562098,0.5179795,0.48230684,0.6923813,0.48444247,-0.2969341,0.87932104,0.9883281,-0.5847156,-0.7742343,0.34976757,-0.44192043,-0.1450634,-0.56810427,-0.21836378,-0.41848052,0.5748842,0.927409,0.70648885,-0.1944264,0.75405663,0.2053827,0.98779345,-0.10948375,-0.62227,-0.6300229,0.24652079,-0.58802485,-0.1626084,-0.14649227,0.39691246,-0.7313354,-0.16950771,0.18465474,-0.750376,0.7055054,-0.7899604,-0.59294105,-0.3769031
-0.5603154,-0.3188268,0.12559891,-0.71717715,0.769966,-0.43485272,0.8063727,-0.5730748,-0.19116066,0.98782426,0.49847907,0.022787899,0.13007447,-0.7530645,-0.73137975,0.69480276,-0.7299923,0.27054435,0.2309791,-0.2836231,0.38590914,0.79132444,0.52206194,-0.98370385,-0.017789453,-0.365666,0.4099155,-0.5725734,0.962582,0.8161106,-0.6259389,0.18045619,-0.1827208,-0.7724949,-0.03363192,-0.8319131,-0.83260393,0.39248413,-0.34723416,-0.4010209,0.103612766,-0.0013536215,-0.45547652,-0.54295504,0.11166252,-0.3804971,-0.8395512,-0.9842836,0.7104031,0.02428338,-0.42864648,0.055204183,0.62295055,-0.24187289,0.58211154,-0.09685233,-0.564607,-0.35209572,-0.95935965,0.43086654,0.16641535,-0.7996532,0.26143426,-0.59441173,0.19819021,0.41122442,0.45336986,0.2641583,-0.14013782,-0.8453422,0.5965287,-0.81276155,-0.1171267,-0.8908341,-0.17210603,0.74472076,0.2082865,0.2977445,-0.056119338,-0.5734787,-0.45330203,-0.36099538,-0.1934129,0.10940269,-0.56250083,-0.7699561,-0.552145,-0.8344765,-0.30259117,-0.71041393,-0.9210018,-0.15216887,0.24296977,0.45325196,0.7213458,-0.15888378,0.13413146,0.71597046,-0.5800657,0.31854147
-0.8269626,-0.044696778,-0.9606248,0.39588457,-0.8366047,-0.343007,-0.9776844,0.29448503,-0.5193155,-0.8429526,-0.7547884,0.2599687,0.34031218,0.32913393,0.8425277,-0.54104435,0.8125148,0.4370224,0.111336336,-0.4310186,0.9622074,-0.35970792,-0.66177714,-0.65057945,0.2918995,-0.6884934,0.9409154,-0.9726281,0.83900815,-0.11246644,0.81263596,-0.08484766,0.17260395,0.4374618,0.3129881,0.048066378,0.81152105,-0.23845628,0.20258948,0.75985426,0.058273822,-0.58638465,0.9001461,0.32311076,0.49858963,0.78667367,0.6223587,-0.47031856,-0.08995354,0.88254696,0.7252658,0.55942273,-0.09082779,0.6317892,0.13333306,-0.6782309,-0.47078776,-0.32696828,-0.40677634,-0.64653075,-0.08384846,-0.7439271,-0.5321058,0.8540351,0.701958,-0.97567797,0.33704036,-0.5210602,-0.14566958,-0.15976824,0.8748362,0.13065495,0.8385444,-0.63906044,-0.56377053,-0.82816267,0.9782443,0.99830455,0.8295568,-0.21434344,0.46905035,-0.063271075,0.039839596,-0.40226308,-0.9802369,-0.84610116,-0.6027603,-0.15385531,-0.27145043,-0.90350235,0.40631062,0.4019994,0.26015288,0.10702573,-0.701221,0.58679944,0.36446577,-0.81877995,0.26691622,-0.5993471
